run_id,task_id,setup_id,flow_id,uploader,task_type,upload_time,error_message
114,36,10,65,1,TaskType.SUPERVISED_CLASSIFICATION,2014-04-07 00:26:48,
135,36,2,57,1,TaskType.SUPERVISED_CLASSIFICATION,2014-04-07 00:44:29,
156,36,1,56,1,TaskType.SUPERVISED_CLASSIFICATION,2014-04-07 00:54:04,
198,36,17,76,1,TaskType.SUPERVISED_CLASSIFICATION,2014-04-07 01:14:36,
220,36,13,70,1,TaskType.SUPERVISED_CLASSIFICATION,2014-04-07 01:26:44,
261,36,9,64,1,TaskType.SUPERVISED_CLASSIFICATION,2014-04-07 01:46:31,
276,36,14,72,1,TaskType.SUPERVISED_CLASSIFICATION,2014-04-07 03:13:14,
545,36,12,67,1,TaskType.SUPERVISED_CLASSIFICATION,2014-04-07 07:20:36,
54764,36,1468,707,1,TaskType.SUPERVISED_CLASSIFICATION,2014-11-10 02:57:34,
65361,36,1468,707,1,TaskType.SUPERVISED_CLASSIFICATION,2014-11-20 11:58:27,
100251,36,1226,677,1,TaskType.SUPERVISED_CLASSIFICATION,2014-12-08 22:35:18,
169009,36,1838,1068,1,TaskType.SUPERVISED_CLASSIFICATION,2015-02-20 06:23:15,
169326,36,1839,1069,1,TaskType.SUPERVISED_CLASSIFICATION,2015-02-20 06:41:04,
169665,36,1840,1070,1,TaskType.SUPERVISED_CLASSIFICATION,2015-02-20 07:24:52,
173225,36,1841,1071,1,TaskType.SUPERVISED_CLASSIFICATION,2015-02-21 11:46:54,
175874,36,1843,1073,1,TaskType.SUPERVISED_CLASSIFICATION,2015-02-21 15:37:44,
178143,36,1844,1074,1,TaskType.SUPERVISED_CLASSIFICATION,2015-02-23 11:31:21,
196653,36,2021,1179,1,TaskType.SUPERVISED_CLASSIFICATION,2015-02-26 13:58:40,
299341,36,1921,1168,1,TaskType.SUPERVISED_CLASSIFICATION,2015-03-17 15:18:19,
568659,36,2367,1724,1,TaskType.SUPERVISED_CLASSIFICATION,2016-04-28 17:49:21,
568753,36,2369,1726,1,TaskType.SUPERVISED_CLASSIFICATION,2016-04-28 18:33:00,
568886,36,2373,1730,1,TaskType.SUPERVISED_CLASSIFICATION,2016-04-28 19:55:21,
569009,36,2381,1745,1,TaskType.SUPERVISED_CLASSIFICATION,2016-04-28 22:09:45,
569208,36,2869,2228,1,TaskType.SUPERVISED_CLASSIFICATION,2016-04-29 11:20:53,
569299,36,2888,1721,1,TaskType.SUPERVISED_CLASSIFICATION,2016-04-29 18:18:05,
569382,36,2889,1721,1,TaskType.SUPERVISED_CLASSIFICATION,2016-04-29 19:04:14,
569467,36,6035,3568,1,TaskType.SUPERVISED_CLASSIFICATION,2016-04-29 19:33:39,
569546,36,6036,3569,1,TaskType.SUPERVISED_CLASSIFICATION,2016-04-29 20:17:54,
569627,36,6037,3548,1,TaskType.SUPERVISED_CLASSIFICATION,2016-04-30 02:32:54,
569719,36,6038,3570,1,TaskType.SUPERVISED_CLASSIFICATION,2016-04-30 11:53:32,
569807,36,6039,3571,1,TaskType.SUPERVISED_CLASSIFICATION,2016-04-30 17:08:54,
569974,36,6041,3568,1,TaskType.SUPERVISED_CLASSIFICATION,2016-05-01 01:36:26,
570057,36,6042,3568,1,TaskType.SUPERVISED_CLASSIFICATION,2016-05-01 05:54:47,
570141,36,5602,1721,1,TaskType.SUPERVISED_CLASSIFICATION,2016-05-01 09:46:58,
570224,36,6043,3568,1,TaskType.SUPERVISED_CLASSIFICATION,2016-05-01 10:54:45,
570305,36,5613,1820,1,TaskType.SUPERVISED_CLASSIFICATION,2016-05-01 13:48:04,
570389,36,5614,2267,1,TaskType.SUPERVISED_CLASSIFICATION,2016-05-01 21:00:25,
570557,36,6049,3554,1,TaskType.SUPERVISED_CLASSIFICATION,2016-05-02 20:42:21,
573319,36,2360,1718,1,TaskType.SUPERVISED_CLASSIFICATION,2016-05-31 17:15:33,
573350,36,2361,1719,1,TaskType.SUPERVISED_CLASSIFICATION,2016-05-31 17:20:37,
573387,36,2363,1720,1,TaskType.SUPERVISED_CLASSIFICATION,2016-05-31 17:26:07,
573436,36,2368,1725,1,TaskType.SUPERVISED_CLASSIFICATION,2016-05-31 17:33:34,
573474,36,2370,1727,1,TaskType.SUPERVISED_CLASSIFICATION,2016-05-31 17:42:56,
573539,36,2410,1726,1,TaskType.SUPERVISED_CLASSIFICATION,2016-05-31 17:58:47,
573579,36,2414,1724,1,TaskType.SUPERVISED_CLASSIFICATION,2016-05-31 18:07:48,
573620,36,2489,1880,1,TaskType.SUPERVISED_CLASSIFICATION,2016-05-31 18:15:31,
573621,36,2489,1880,1,TaskType.SUPERVISED_CLASSIFICATION,2016-05-31 18:15:33,
573661,36,2505,1789,1,TaskType.SUPERVISED_CLASSIFICATION,2016-05-31 18:22:38,
573701,36,2511,1726,1,TaskType.SUPERVISED_CLASSIFICATION,2016-05-31 18:31:16,
573739,36,2515,1720,1,TaskType.SUPERVISED_CLASSIFICATION,2016-05-31 18:38:54,
573781,36,2518,1724,1,TaskType.SUPERVISED_CLASSIFICATION,2016-05-31 18:45:53,
573821,36,2519,1718,1,TaskType.SUPERVISED_CLASSIFICATION,2016-05-31 18:52:26,
573860,36,2523,1725,1,TaskType.SUPERVISED_CLASSIFICATION,2016-05-31 18:58:34,
573899,36,2524,1725,1,TaskType.SUPERVISED_CLASSIFICATION,2016-05-31 19:05:14,
573937,36,2531,1724,1,TaskType.SUPERVISED_CLASSIFICATION,2016-05-31 19:11:03,
574053,36,2887,2247,1,TaskType.SUPERVISED_CLASSIFICATION,2016-05-31 19:29:19,
574106,36,2891,2255,1,TaskType.SUPERVISED_CLASSIFICATION,2016-05-31 19:40:38,
574141,36,2892,2256,1,TaskType.SUPERVISED_CLASSIFICATION,2016-05-31 19:47:23,
574187,36,2893,2257,1,TaskType.SUPERVISED_CLASSIFICATION,2016-05-31 19:57:35,
574223,36,2894,2258,1,TaskType.SUPERVISED_CLASSIFICATION,2016-05-31 20:05:40,
574261,36,6250,3903,1,TaskType.SUPERVISED_CLASSIFICATION,2016-05-31 20:17:27,
574301,36,2897,2261,1,TaskType.SUPERVISED_CLASSIFICATION,2016-05-31 20:26:41,
574341,36,2900,2264,1,TaskType.SUPERVISED_CLASSIFICATION,2016-05-31 20:36:13,
574419,36,2903,2267,1,TaskType.SUPERVISED_CLASSIFICATION,2016-05-31 20:51:20,
574458,36,2904,2268,1,TaskType.SUPERVISED_CLASSIFICATION,2016-05-31 20:59:43,
574497,36,2905,2094,1,TaskType.SUPERVISED_CLASSIFICATION,2016-05-31 21:08:27,
574538,36,2906,2058,1,TaskType.SUPERVISED_CLASSIFICATION,2016-05-31 21:16:52,
574575,36,2907,2269,1,TaskType.SUPERVISED_CLASSIFICATION,2016-05-31 21:24:37,
574613,36,2908,2136,1,TaskType.SUPERVISED_CLASSIFICATION,2016-05-31 21:36:32,
574649,36,2909,2270,1,TaskType.SUPERVISED_CLASSIFICATION,2016-05-31 21:53:46,
574691,36,6250,3903,1,TaskType.SUPERVISED_CLASSIFICATION,2016-05-31 22:11:41,
574734,36,6250,3903,1,TaskType.SUPERVISED_CLASSIFICATION,2016-05-31 22:39:30,
574776,36,6250,3903,1,TaskType.SUPERVISED_CLASSIFICATION,2016-06-01 00:19:45,
574817,36,6250,3903,1,TaskType.SUPERVISED_CLASSIFICATION,2016-06-01 01:20:29,
574858,36,6250,3903,1,TaskType.SUPERVISED_CLASSIFICATION,2016-06-01 02:46:10,
574900,36,6250,3903,1,TaskType.SUPERVISED_CLASSIFICATION,2016-06-01 03:59:15,
574939,36,6250,3903,1,TaskType.SUPERVISED_CLASSIFICATION,2016-06-01 04:32:02,
574979,36,6250,3903,1,TaskType.SUPERVISED_CLASSIFICATION,2016-06-01 05:00:42,
575020,36,6250,3903,1,TaskType.SUPERVISED_CLASSIFICATION,2016-06-01 05:23:13,
575059,36,6250,3903,1,TaskType.SUPERVISED_CLASSIFICATION,2016-06-01 05:45:13,
575100,36,6250,3903,1,TaskType.SUPERVISED_CLASSIFICATION,2016-06-01 06:14:19,
575138,36,6250,3903,1,TaskType.SUPERVISED_CLASSIFICATION,2016-06-01 06:42:50,
575179,36,6250,3903,1,TaskType.SUPERVISED_CLASSIFICATION,2016-06-01 07:10:05,
575219,36,6250,3903,1,TaskType.SUPERVISED_CLASSIFICATION,2016-06-01 07:29:15,
575259,36,6250,3903,1,TaskType.SUPERVISED_CLASSIFICATION,2016-06-01 07:51:37,
575299,36,6250,3903,1,TaskType.SUPERVISED_CLASSIFICATION,2016-06-01 08:17:33,
575339,36,6250,3903,1,TaskType.SUPERVISED_CLASSIFICATION,2016-06-01 08:47:32,
575378,36,6250,3903,1,TaskType.SUPERVISED_CLASSIFICATION,2016-06-01 09:20:08,
575419,36,6250,3903,1,TaskType.SUPERVISED_CLASSIFICATION,2016-06-01 09:50:49,
575458,36,6250,3903,1,TaskType.SUPERVISED_CLASSIFICATION,2016-06-01 10:19:58,
575512,36,6246,3897,1,TaskType.SUPERVISED_CLASSIFICATION,2016-06-01 10:48:19,
575554,36,6247,3898,1,TaskType.SUPERVISED_CLASSIFICATION,2016-06-01 11:07:45,
575594,36,6248,3899,1,TaskType.SUPERVISED_CLASSIFICATION,2016-06-01 11:23:08,
575633,36,6249,3901,1,TaskType.SUPERVISED_CLASSIFICATION,2016-06-01 11:37:20,
575684,36,6250,3903,1,TaskType.SUPERVISED_CLASSIFICATION,2016-06-01 11:54:40,
575749,36,6251,3904,1,TaskType.SUPERVISED_CLASSIFICATION,2016-06-01 12:18:20,
575788,36,6252,3558,1,TaskType.SUPERVISED_CLASSIFICATION,2016-06-01 12:31:06,
575824,36,6253,3906,1,TaskType.SUPERVISED_CLASSIFICATION,2016-06-01 12:54:13,
575862,36,6254,3581,1,TaskType.SUPERVISED_CLASSIFICATION,2016-06-01 13:24:32,
