run_id,task_id,setup_id,flow_id,uploader,task_type,upload_time,error_message
8027463,9971,6057854,5965,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-10-17 20:41:57,
8663332,9971,6644717,5965,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-12-22 03:26:02,
8058545,9971,6088935,5965,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-10-18 01:45:25,
8676784,9971,6657149,5965,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-12-24 21:17:56,
8489890,9971,6499894,5965,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-11-07 02:42:48,
7955870,9971,5986288,5965,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-10-16 15:48:36,
8755251,9971,6731314,5965,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-12-30 17:54:41,
10023222,9971,7947943,8918,6892,TaskType.SUPERVISED_CLASSIFICATION,2019-01-18 14:11:33,
8248475,9971,6278766,5965,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-10-25 19:36:18,
7974063,9971,6004473,5965,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-10-17 12:30:43,
9170780,9971,7103160,8351,1935,TaskType.SUPERVISED_CLASSIFICATION,2018-04-15 14:06:58,
8133277,9971,6163649,5965,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-10-18 13:28:53,
8621572,9971,6606598,7607,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-12-07 11:39:19,
8176584,9971,6206943,5965,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-10-19 10:36:27,
2109135,9971,235393,5965,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-05-08 21:03:03,
8133250,9971,6163622,5965,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-10-18 13:28:45,
8579078,9971,6564802,7607,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-11-27 23:17:41,
8651281,9971,6633757,7609,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-12-14 10:56:16,
8609467,9971,6595996,7607,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-12-03 06:24:25,
8076060,9971,6106450,5965,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-10-18 04:43:18,
5784895,9971,3819646,6969,1,TaskType.SUPERVISED_CLASSIFICATION,2017-07-13 10:16:47,
8561167,9971,6549815,7609,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-11-26 18:24:36,
8553162,9971,6541831,5965,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-11-23 09:10:43,
8484956,9971,6494973,5965,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-11-06 15:13:42,
8230245,9971,6260575,5965,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-10-24 16:48:06,
8176593,9971,6206952,5965,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-10-19 10:36:30,
8621912,9971,6606912,5965,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-12-07 14:25:20,
8725436,9971,6702652,5965,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-12-29 13:50:25,
8705948,9971,6683367,7609,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-12-27 21:31:35,
1856425,9971,33293,5889,903,TaskType.SUPERVISED_CLASSIFICATION,2017-03-27 17:21:46,
2257075,9971,357871,5965,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-05-19 03:19:18,
8027459,9971,6057849,5965,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-10-17 20:41:57,
2257098,9971,357894,5965,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-05-19 03:19:46,
1857920,9971,34488,5889,903,TaskType.SUPERVISED_CLASSIFICATION,2017-03-27 18:09:19,
8058295,9971,6088685,5965,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-10-18 01:43:59,
8202710,9971,6233049,5965,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-10-19 14:41:56,
9171082,9971,7103460,8351,1935,TaskType.SUPERVISED_CLASSIFICATION,2018-04-15 14:12:20,
8504831,9971,6512700,5965,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-11-08 15:14:11,
8027340,9971,6057731,5965,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-10-17 20:41:38,
5878457,9971,3913207,6969,1,TaskType.SUPERVISED_CLASSIFICATION,2017-07-13 19:34:38,
2257225,9971,358021,5965,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-05-19 03:22:47,
8996864,9971,6932387,8315,1935,TaskType.SUPERVISED_CLASSIFICATION,2018-04-09 19:34:44,
7974004,9971,6004414,5965,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-10-17 12:30:33,
8005938,9971,6036329,5965,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-10-17 17:15:39,
8630136,9971,6613099,7609,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-12-09 22:13:04,
8133503,9971,6163875,5965,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-10-18 13:29:39,
7973992,9971,6004402,5965,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-10-17 12:30:32,
8646653,9971,6629129,7607,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-12-12 19:06:45,
7956136,9971,5986554,5965,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-10-16 15:49:41,
2109177,9971,235435,5965,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-05-08 21:03:20,
