run_id,task_id,setup_id,flow_id,uploader,task_type,upload_time,error_message
10437296,167141,8260438,17374,10468,TaskType.SUPERVISED_CLASSIFICATION,2020-02-06 13:09:02,
10436843,167141,8260028,17371,10468,TaskType.SUPERVISED_CLASSIFICATION,2020-02-01 03:21:31,
10432853,167141,8258403,17371,10468,TaskType.SUPERVISED_CLASSIFICATION,2019-12-15 00:18:12,
10436575,167141,8259902,17371,10468,TaskType.SUPERVISED_CLASSIFICATION,2020-01-26 16:57:36,
10437409,167141,8260551,17369,10468,TaskType.SUPERVISED_CLASSIFICATION,2020-02-06 14:25:48,
10437064,167141,8260233,17373,10468,TaskType.SUPERVISED_CLASSIFICATION,2020-02-02 17:54:32,
10432921,167141,8258471,17371,10468,TaskType.SUPERVISED_CLASSIFICATION,2019-12-15 01:39:42,
10437117,167141,8260286,17373,10468,TaskType.SUPERVISED_CLASSIFICATION,2020-02-02 18:02:37,
10436083,167141,8259560,17371,10468,TaskType.SUPERVISED_CLASSIFICATION,2020-01-16 21:49:25,
10435848,167141,8259357,17373,10468,TaskType.SUPERVISED_CLASSIFICATION,2020-01-15 18:53:12,
10436980,167141,8260152,17371,10468,TaskType.SUPERVISED_CLASSIFICATION,2020-02-01 18:18:34,
10437600,167141,8260741,17369,10468,TaskType.SUPERVISED_CLASSIFICATION,2020-02-07 17:24:38,
10435921,167141,8259430,17373,10468,TaskType.SUPERVISED_CLASSIFICATION,2020-01-15 22:13:23,
10436012,167141,8259491,17373,10468,TaskType.SUPERVISED_CLASSIFICATION,2020-01-16 17:10:07,
10437470,167141,8260612,17369,10468,TaskType.SUPERVISED_CLASSIFICATION,2020-02-06 14:35:26,
10437356,167141,8260498,17369,10468,TaskType.SUPERVISED_CLASSIFICATION,2020-02-06 13:50:57,
10437654,167141,8260795,17369,10468,TaskType.SUPERVISED_CLASSIFICATION,2020-02-09 16:44:40,
10437731,167141,8260872,17374,10468,TaskType.SUPERVISED_CLASSIFICATION,2020-02-10 17:05:47,
10436512,167141,8259839,17371,10468,TaskType.SUPERVISED_CLASSIFICATION,2020-01-24 18:47:35,
10436925,167141,8260097,17371,10468,TaskType.SUPERVISED_CLASSIFICATION,2020-02-01 17:34:13,
10437185,167141,8260354,17373,10468,TaskType.SUPERVISED_CLASSIFICATION,2020-02-02 18:14:34,
10437549,167141,8260690,17369,10468,TaskType.SUPERVISED_CLASSIFICATION,2020-02-07 08:04:47,
10436460,167141,8259787,17371,10468,TaskType.SUPERVISED_CLASSIFICATION,2020-01-23 22:25:14,
