run_id,task_id,setup_id,flow_id,uploader,task_type,upload_time,error_message
8946003,167119,6882112,8315,1935,TaskType.SUPERVISED_CLASSIFICATION,2018-04-04 18:32:27,
9074180,167119,7007075,8351,1935,TaskType.SUPERVISED_CLASSIFICATION,2018-04-14 10:59:19,
9088149,167119,7020962,8351,1935,TaskType.SUPERVISED_CLASSIFICATION,2018-04-14 13:39:11,
9087996,167119,7020811,8351,1935,TaskType.SUPERVISED_CLASSIFICATION,2018-04-14 13:37:23,
9036588,167119,6971548,8315,1935,TaskType.SUPERVISED_CLASSIFICATION,2018-04-10 09:04:51,
8950795,167119,6886770,8315,1935,TaskType.SUPERVISED_CLASSIFICATION,2018-04-05 22:56:01,
9070196,167119,7003115,8351,1935,TaskType.SUPERVISED_CLASSIFICATION,2018-04-14 10:14:58,
8946265,167119,6882366,8315,1935,TaskType.SUPERVISED_CLASSIFICATION,2018-04-04 22:15:03,
9087721,167119,7020538,8351,1935,TaskType.SUPERVISED_CLASSIFICATION,2018-04-14 13:34:07,
9083751,167119,7016594,8351,1935,TaskType.SUPERVISED_CLASSIFICATION,2018-04-14 12:46:40,
9067023,167119,6999956,8351,1935,TaskType.SUPERVISED_CLASSIFICATION,2018-04-14 09:39:34,
9086546,167119,7019370,8351,1935,TaskType.SUPERVISED_CLASSIFICATION,2018-04-14 13:19:20,
9069283,167119,7002207,8351,1935,TaskType.SUPERVISED_CLASSIFICATION,2018-04-14 10:04:54,
8946008,167119,6882116,8315,1935,TaskType.SUPERVISED_CLASSIFICATION,2018-04-04 18:36:21,
9084628,167119,7017464,8351,1935,TaskType.SUPERVISED_CLASSIFICATION,2018-04-14 12:56:43,
8946141,167119,6882246,8315,1935,TaskType.SUPERVISED_CLASSIFICATION,2018-04-04 20:39:55,
9035315,167119,6970280,8315,1935,TaskType.SUPERVISED_CLASSIFICATION,2018-04-10 08:33:53,
8946612,167119,6882688,8315,1935,TaskType.SUPERVISED_CLASSIFICATION,2018-04-05 09:09:09,
9035687,167119,6970651,8315,1935,TaskType.SUPERVISED_CLASSIFICATION,2018-04-10 08:41:20,
9077544,167119,7010417,8351,1935,TaskType.SUPERVISED_CLASSIFICATION,2018-04-14 11:37:11,
8946461,167119,6882552,8315,1935,TaskType.SUPERVISED_CLASSIFICATION,2018-04-05 03:15:18,
8946022,167119,6882129,8315,1935,TaskType.SUPERVISED_CLASSIFICATION,2018-04-04 18:44:02,
9065724,167119,6998660,8351,1935,TaskType.SUPERVISED_CLASSIFICATION,2018-04-14 09:25:09,
9077381,167119,7010255,8351,1935,TaskType.SUPERVISED_CLASSIFICATION,2018-04-14 11:35:24,
9068473,167119,7001402,8351,1935,TaskType.SUPERVISED_CLASSIFICATION,2018-04-14 09:55:45,
8946187,167119,6882292,8315,1935,TaskType.SUPERVISED_CLASSIFICATION,2018-04-04 21:04:55,
8946430,167119,6882524,8315,1935,TaskType.SUPERVISED_CLASSIFICATION,2018-04-05 02:29:04,
8946757,167119,6882801,8315,1935,TaskType.SUPERVISED_CLASSIFICATION,2018-04-05 13:49:21,
8946827,167119,6882838,8315,1935,TaskType.SUPERVISED_CLASSIFICATION,2018-04-05 17:27:47,
10442465,167119,8261785,17652,8323,TaskType.SUPERVISED_CLASSIFICATION,2020-04-06 02:46:00,
8946654,167119,6882718,8315,1935,TaskType.SUPERVISED_CLASSIFICATION,2018-04-05 10:52:36,
9082858,167119,7015706,8351,1935,TaskType.SUPERVISED_CLASSIFICATION,2018-04-14 12:36:28,
8946867,167119,6882876,8315,1935,TaskType.SUPERVISED_CLASSIFICATION,2018-04-05 18:20:09,
9078203,167119,7011073,8351,1935,TaskType.SUPERVISED_CLASSIFICATION,2018-04-14 11:44:36,
9034838,167119,6969805,8315,1935,TaskType.SUPERVISED_CLASSIFICATION,2018-04-10 08:26:26,
9080070,167119,7012930,8351,1935,TaskType.SUPERVISED_CLASSIFICATION,2018-04-14 12:05:13,
9036046,167119,6971007,8315,1935,TaskType.SUPERVISED_CLASSIFICATION,2018-04-10 08:50:34,
9069706,167119,7002629,8351,1935,TaskType.SUPERVISED_CLASSIFICATION,2018-04-14 10:09:31,
9036441,167119,6971401,8315,1935,TaskType.SUPERVISED_CLASSIFICATION,2018-04-10 09:01:02,
9073811,167119,7006711,8351,1935,TaskType.SUPERVISED_CLASSIFICATION,2018-04-14 10:55:14,
8946106,167119,6882212,8315,1935,TaskType.SUPERVISED_CLASSIFICATION,2018-04-04 20:17:14,
8946614,167119,6882690,8315,1935,TaskType.SUPERVISED_CLASSIFICATION,2018-04-05 09:12:31,
9066407,167119,6999342,8351,1935,TaskType.SUPERVISED_CLASSIFICATION,2018-04-14 09:32:48,
10444332,167119,8262103,17652,8323,TaskType.SUPERVISED_CLASSIFICATION,2020-04-06 05:42:40,
8946247,167119,6882348,8315,1935,TaskType.SUPERVISED_CLASSIFICATION,2018-04-04 22:04:47,
8946583,167119,6882661,8315,1935,TaskType.SUPERVISED_CLASSIFICATION,2018-04-05 08:20:07,
8945887,167119,6882004,8315,1935,TaskType.SUPERVISED_CLASSIFICATION,2018-04-04 16:26:18,
10444500,167119,8262053,17652,8323,TaskType.SUPERVISED_CLASSIFICATION,2020-04-06 06:20:39,
9083179,167119,7016025,8351,1935,TaskType.SUPERVISED_CLASSIFICATION,2018-04-14 12:40:07,
8950888,167119,6886862,8315,1935,TaskType.SUPERVISED_CLASSIFICATION,2018-04-05 23:03:46,
