run_id,task_id,setup_id,flow_id,uploader,task_type,upload_time,error_message
4064496,3899,2101134,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-07-04 18:53:06,
7192101,3899,5223998,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-09-04 20:44:17,
4089097,3899,2125727,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-07-04 20:46:16,
6256363,3899,4289362,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-08-28 06:45:09,
4051465,3899,2088109,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-07-04 17:58:55,
1922319,3899,84671,5859,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-04-01 12:17:16,
2324002,3899,406322,5859,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-05-22 22:46:03,
4030557,3899,2067221,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-07-04 16:13:15,
2324334,3899,406654,5859,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-05-22 22:48:18,
6254802,3899,4287801,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-08-28 06:30:28,
6811685,3899,4843584,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-09-01 21:25:50,
6369074,3899,4402073,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-08-29 03:00:31,
10121705,3899,8047069,8815,1,TaskType.SUPERVISED_CLASSIFICATION,2019-01-25 15:38:35,
4033352,3899,2070014,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-07-04 16:28:22,
2324073,3899,406393,5859,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-05-22 22:46:32,
2324185,3899,406505,5859,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-05-22 22:47:15,
4050605,3899,2087249,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-07-04 17:55:28,
7192772,3899,5224669,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-09-04 20:50:54,
10076182,3899,8001119,8815,1,TaskType.SUPERVISED_CLASSIFICATION,2019-01-25 04:57:39,
1922164,3899,84516,5859,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-04-01 12:16:29,
10123043,3899,8048417,8815,1,TaskType.SUPERVISED_CLASSIFICATION,2019-01-25 15:54:31,
6167434,3899,4200761,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-08-27 11:42:53,
9372530,3899,7301916,8774,1,TaskType.SUPERVISED_CLASSIFICATION,2018-10-10 06:56:06,
4079181,3899,2115817,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-07-04 19:58:35,
4066735,3899,2103372,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-07-04 19:03:06,
10096186,3899,8021326,8815,1,TaskType.SUPERVISED_CLASSIFICATION,2019-01-25 09:43:44,
4068602,3899,2105239,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-07-04 19:11:42,
4088682,3899,2125312,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-07-04 20:44:34,
6255615,3899,4288614,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-08-28 06:38:09,
4039583,3899,2076230,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-07-04 17:01:49,
4089276,3899,2125906,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-07-04 20:47:05,
6809875,3899,4841774,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-09-01 21:06:25,
4050188,3899,2086832,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-07-04 17:53:45,
9399275,3899,7328661,8774,1,TaskType.SUPERVISED_CLASSIFICATION,2018-10-10 09:50:56,
6810510,3899,4842409,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-09-01 21:12:56,
4014142,3899,2050812,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-07-04 14:52:47,
4054772,3899,2091416,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-07-04 18:12:03,
10085791,3899,8010842,8815,1,TaskType.SUPERVISED_CLASSIFICATION,2019-01-25 07:16:27,
6166694,3899,4200023,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-08-27 11:26:48,
6811618,3899,4843517,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-09-01 21:24:57,
4045262,3899,2081908,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-07-04 17:31:44,
4033029,3899,2069690,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-07-04 16:26:42,
10136681,3899,8062197,8815,1,TaskType.SUPERVISED_CLASSIFICATION,2019-01-25 19:13:17,
6809343,3899,4841242,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-09-01 21:01:03,
6367779,3899,4400778,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-08-29 02:46:02,
6366065,3899,4399064,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-08-29 02:29:40,
4100260,3899,2136883,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-07-04 21:37:19,
4098218,3899,2134841,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-07-04 21:28:30,
4023895,3899,2060561,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-07-04 15:39:05,
6254614,3899,4287613,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-08-28 06:28:30,
