run_id,task_id,setup_id,flow_id,uploader,task_type,upload_time,error_message
1832565,125920,6408,4002,1,TaskType.SUPERVISED_CLASSIFICATION,2016-10-12 21:31:35,
1833514,125920,6409,4027,1,TaskType.SUPERVISED_CLASSIFICATION,2016-10-20 23:19:44,
1834381,125920,6412,4024,1,TaskType.SUPERVISED_CLASSIFICATION,2016-10-23 00:54:56,
1838741,125920,6404,4016,1,TaskType.SUPERVISED_CLASSIFICATION,2016-11-07 11:38:45,
1838742,125920,6410,4028,1,TaskType.SUPERVISED_CLASSIFICATION,2016-11-07 11:40:09,
1839565,125920,6405,4019,1,TaskType.SUPERVISED_CLASSIFICATION,2016-11-21 06:41:13,
1841153,125920,6411,4030,1,TaskType.SUPERVISED_CLASSIFICATION,2016-11-26 10:30:29,
1846370,125920,23701,4050,1,TaskType.SUPERVISED_CLASSIFICATION,2017-01-01 05:54:29,
3809424,125920,1847158,6840,1,TaskType.SUPERVISED_CLASSIFICATION,2017-07-03 15:57:28,
3809878,125920,1847612,6840,1,TaskType.SUPERVISED_CLASSIFICATION,2017-07-03 16:00:29,
3809882,125920,1847616,6840,1,TaskType.SUPERVISED_CLASSIFICATION,2017-07-03 16:00:30,
3810034,125920,1847767,6840,1,TaskType.SUPERVISED_CLASSIFICATION,2017-07-03 16:01:20,
3811184,125920,1848902,6840,1,TaskType.SUPERVISED_CLASSIFICATION,2017-07-03 16:10:25,
3811315,125920,1849030,6840,1,TaskType.SUPERVISED_CLASSIFICATION,2017-07-03 16:11:24,
3812839,125920,1850525,6840,1,TaskType.SUPERVISED_CLASSIFICATION,2017-07-03 16:22:53,
3813626,125920,1851295,6840,1,TaskType.SUPERVISED_CLASSIFICATION,2017-07-03 16:28:32,
3813800,125920,1851465,6840,1,TaskType.SUPERVISED_CLASSIFICATION,2017-07-03 16:29:57,
3818506,125920,1856086,6840,1,TaskType.SUPERVISED_CLASSIFICATION,2017-07-03 17:09:13,
3819757,125920,1857331,6840,1,TaskType.SUPERVISED_CLASSIFICATION,2017-07-03 17:20:15,
3830172,125920,1867667,6840,1,TaskType.SUPERVISED_CLASSIFICATION,2017-07-03 18:52:35,
3830204,125920,1867699,6840,1,TaskType.SUPERVISED_CLASSIFICATION,2017-07-03 18:52:43,
3830215,125920,1867710,6840,1,TaskType.SUPERVISED_CLASSIFICATION,2017-07-03 18:52:45,
3830496,125920,1867988,6840,1,TaskType.SUPERVISED_CLASSIFICATION,2017-07-03 18:54:15,
3830646,125920,1868136,6840,1,TaskType.SUPERVISED_CLASSIFICATION,2017-07-03 18:55:07,
3831011,125920,1868497,6840,1,TaskType.SUPERVISED_CLASSIFICATION,2017-07-03 18:57:26,
3831794,125920,1869270,6840,1,TaskType.SUPERVISED_CLASSIFICATION,2017-07-03 19:02:58,
3832254,125920,1869724,6840,1,TaskType.SUPERVISED_CLASSIFICATION,2017-07-03 19:06:33,
3832371,125920,1869840,6840,1,TaskType.SUPERVISED_CLASSIFICATION,2017-07-03 19:07:23,
3833119,125920,1870582,6840,1,TaskType.SUPERVISED_CLASSIFICATION,2017-07-03 19:13:35,
3833202,125920,1870664,6840,1,TaskType.SUPERVISED_CLASSIFICATION,2017-07-03 19:14:15,
3833409,125920,1870869,6840,1,TaskType.SUPERVISED_CLASSIFICATION,2017-07-03 19:15:43,
3837239,125920,1874630,6840,1,TaskType.SUPERVISED_CLASSIFICATION,2017-07-03 19:51:06,
