run_id,task_id,setup_id,flow_id,uploader,task_type,upload_time,error_message
9815301,14966,7744687,8817,6892,TaskType.SUPERVISED_CLASSIFICATION,2018-10-22 11:38:48,
9761184,14966,7690570,8817,6892,TaskType.SUPERVISED_CLASSIFICATION,2018-10-21 21:56:51,
9660397,14966,7589783,8817,6892,TaskType.SUPERVISED_CLASSIFICATION,2018-10-20 17:38:33,
8814370,14966,6789420,7707,1,TaskType.SUPERVISED_CLASSIFICATION,2018-01-23 23:06:06,
10412030,14966,8249794,16360,1,TaskType.SUPERVISED_CLASSIFICATION,2019-09-18 18:41:08,
9660593,14966,7589979,8817,6892,TaskType.SUPERVISED_CLASSIFICATION,2018-10-20 17:39:20,
9826258,14966,7755644,8817,6892,TaskType.SUPERVISED_CLASSIFICATION,2018-10-22 13:24:34,
9662963,14966,7592349,8817,6892,TaskType.SUPERVISED_CLASSIFICATION,2018-10-20 17:52:34,
6142793,14966,4176132,6952,1,TaskType.SUPERVISED_CLASSIFICATION,2017-08-26 21:37:12,
9809126,14966,7738512,8817,6892,TaskType.SUPERVISED_CLASSIFICATION,2018-10-22 10:30:58,
9767122,14966,7696508,8817,6892,TaskType.SUPERVISED_CLASSIFICATION,2018-10-21 23:53:24,
6211394,14966,4244657,6952,1,TaskType.SUPERVISED_CLASSIFICATION,2017-08-27 21:18:12,
6055175,14966,4089828,6952,1,TaskType.SUPERVISED_CLASSIFICATION,2017-07-28 10:26:23,
9627872,14966,7557258,8817,6892,TaskType.SUPERVISED_CLASSIFICATION,2018-10-20 06:01:00,
9696536,14966,7625922,8817,6892,TaskType.SUPERVISED_CLASSIFICATION,2018-10-21 04:07:57,
9704140,14966,7633526,8817,6892,TaskType.SUPERVISED_CLASSIFICATION,2018-10-21 07:24:12,
8805232,14966,6780313,7707,1,TaskType.SUPERVISED_CLASSIFICATION,2018-01-22 20:37:35,
10416122,14966,8253865,16360,1,TaskType.SUPERVISED_CLASSIFICATION,2019-09-23 19:36:28,
8828834,14966,6803884,7707,1,TaskType.SUPERVISED_CLASSIFICATION,2018-01-24 22:31:20,
8808731,14966,6783812,7707,1,TaskType.SUPERVISED_CLASSIFICATION,2018-01-23 00:26:35,
9784623,14966,7714009,8817,6892,TaskType.SUPERVISED_CLASSIFICATION,2018-10-22 05:17:05,
8832124,14966,6807174,7707,1,TaskType.SUPERVISED_CLASSIFICATION,2018-01-25 02:21:49,
10411288,14966,8249052,16360,1,TaskType.SUPERVISED_CLASSIFICATION,2019-09-18 18:06:55,
9763065,14966,7692451,8817,6892,TaskType.SUPERVISED_CLASSIFICATION,2018-10-21 22:30:43,
9817708,14966,7747094,8817,6892,TaskType.SUPERVISED_CLASSIFICATION,2018-10-22 11:51:35,
9674161,14966,7603547,8817,6892,TaskType.SUPERVISED_CLASSIFICATION,2018-10-20 19:34:39,
9681690,14966,7611076,8817,6892,TaskType.SUPERVISED_CLASSIFICATION,2018-10-20 21:33:45,
6055900,14966,4090549,6952,1,TaskType.SUPERVISED_CLASSIFICATION,2017-07-28 11:21:00,
9778655,14966,7708041,8817,6892,TaskType.SUPERVISED_CLASSIFICATION,2018-10-22 03:59:16,
9754372,14966,7683758,8817,6892,TaskType.SUPERVISED_CLASSIFICATION,2018-10-21 19:15:09,
6045128,14966,4079786,6952,1,TaskType.SUPERVISED_CLASSIFICATION,2017-07-25 05:14:52,
9658742,14966,7588128,8817,6892,TaskType.SUPERVISED_CLASSIFICATION,2018-10-20 17:31:15,
6142108,14966,4175447,6952,1,TaskType.SUPERVISED_CLASSIFICATION,2017-08-26 21:15:34,
9742080,14966,7671466,8817,6892,TaskType.SUPERVISED_CLASSIFICATION,2018-10-21 17:01:59,
9627986,14966,7557372,8817,6892,TaskType.SUPERVISED_CLASSIFICATION,2018-10-20 06:02:49,
9749988,14966,7679374,8817,6892,TaskType.SUPERVISED_CLASSIFICATION,2018-10-21 18:12:15,
9742541,14966,7671927,8817,6892,TaskType.SUPERVISED_CLASSIFICATION,2018-10-21 17:03:59,
10401816,14966,8239585,16360,1,TaskType.SUPERVISED_CLASSIFICATION,2019-09-17 02:35:20,
9661869,14966,7591255,8817,6892,TaskType.SUPERVISED_CLASSIFICATION,2018-10-20 17:46:12,
9764885,14966,7694271,8817,6892,TaskType.SUPERVISED_CLASSIFICATION,2018-10-21 23:03:45,
6045942,14966,4080600,6952,1,TaskType.SUPERVISED_CLASSIFICATION,2017-07-25 11:15:41,
6038140,14966,4072822,6952,1,TaskType.SUPERVISED_CLASSIFICATION,2017-07-21 17:06:32,
9760447,14966,7689833,8817,6892,TaskType.SUPERVISED_CLASSIFICATION,2018-10-21 21:40:04,
9709882,14966,7639268,8817,6892,TaskType.SUPERVISED_CLASSIFICATION,2018-10-21 08:36:30,
6045670,14966,4080328,6952,1,TaskType.SUPERVISED_CLASSIFICATION,2017-07-25 10:44:31,
6055516,14966,4090169,6952,1,TaskType.SUPERVISED_CLASSIFICATION,2017-07-28 10:47:38,
8828949,14966,6803999,7707,1,TaskType.SUPERVISED_CLASSIFICATION,2018-01-24 22:36:45,
8829363,14966,6804413,7707,1,TaskType.SUPERVISED_CLASSIFICATION,2018-01-24 22:57:22,
8704471,14966,6681890,7707,1,TaskType.SUPERVISED_CLASSIFICATION,2017-12-27 19:35:43,
9825260,14966,7754646,8817,6892,TaskType.SUPERVISED_CLASSIFICATION,2018-10-22 13:08:07,
