run_id,task_id,setup_id,flow_id,uploader,task_type,upload_time,error_message
10436147,167120,8232289,16345,8323,TaskType.SUPERVISED_CLASSIFICATION,2020-01-20 01:17:27,
10434486,167120,8255630,16345,8323,TaskType.SUPERVISED_CLASSIFICATION,2019-12-17 19:25:39,
10397065,167120,8232123,16345,8323,TaskType.SUPERVISED_CLASSIFICATION,2019-09-01 22:31:49,
10435331,167120,8255702,16345,8323,TaskType.SUPERVISED_CLASSIFICATION,2019-12-31 14:39:44,
10394017,167120,8232054,16345,8323,TaskType.SUPERVISED_CLASSIFICATION,2019-08-29 17:27:36,
10395130,167120,8235204,16357,8323,TaskType.SUPERVISED_CLASSIFICATION,2019-08-29 23:14:18,
10435193,167120,8255744,16345,8323,TaskType.SUPERVISED_CLASSIFICATION,2019-12-30 03:41:45,
9202765,167120,7132563,8330,1,TaskType.SUPERVISED_CLASSIFICATION,2018-05-30 21:34:54,
10435593,167120,8255565,16345,8323,TaskType.SUPERVISED_CLASSIFICATION,2020-01-04 15:25:17,
10397074,167120,8231704,16345,8323,TaskType.SUPERVISED_CLASSIFICATION,2019-09-02 00:47:30,
10433864,167120,8255778,16345,8323,TaskType.SUPERVISED_CLASSIFICATION,2019-12-15 23:22:01,
10396534,167120,8231893,16345,8323,TaskType.SUPERVISED_CLASSIFICATION,2019-08-31 01:53:12,
10434512,167120,8255533,16345,8323,TaskType.SUPERVISED_CLASSIFICATION,2019-12-18 05:51:48,
9202816,167120,7132614,8330,1,TaskType.SUPERVISED_CLASSIFICATION,2018-05-30 23:36:26,
9202979,167120,7132777,8330,1,TaskType.SUPERVISED_CLASSIFICATION,2018-05-31 07:18:07,
9202983,167120,7132781,8330,1,TaskType.SUPERVISED_CLASSIFICATION,2018-05-31 07:36:59,
9202914,167120,7132712,8330,1,TaskType.SUPERVISED_CLASSIFICATION,2018-05-31 02:04:44,
10435352,167120,8255525,16345,8323,TaskType.SUPERVISED_CLASSIFICATION,2020-01-01 18:41:54,
9202916,167120,7132714,8330,1,TaskType.SUPERVISED_CLASSIFICATION,2018-05-31 02:22:44,
10435335,167120,8255523,16345,8323,TaskType.SUPERVISED_CLASSIFICATION,2019-12-31 19:24:04,
10435443,167120,8255743,16345,8323,TaskType.SUPERVISED_CLASSIFICATION,2020-01-03 02:31:26,
10434570,167120,8255634,16345,8323,TaskType.SUPERVISED_CLASSIFICATION,2019-12-19 12:59:47,
10436253,167120,8232228,16345,8323,TaskType.SUPERVISED_CLASSIFICATION,2020-01-21 06:13:38,
10435184,167120,8255616,16345,8323,TaskType.SUPERVISED_CLASSIFICATION,2019-12-29 20:22:20,
9203057,167120,7132854,8330,1,TaskType.SUPERVISED_CLASSIFICATION,2018-05-31 16:53:04,
10395441,167120,8232099,16345,8323,TaskType.SUPERVISED_CLASSIFICATION,2019-08-30 01:39:31,
10432941,167120,8255676,16345,8323,TaskType.SUPERVISED_CLASSIFICATION,2019-12-15 04:39:19,
10434589,167120,8255655,16345,8323,TaskType.SUPERVISED_CLASSIFICATION,2019-12-19 15:06:05,
9202994,167120,7132792,8330,1,TaskType.SUPERVISED_CLASSIFICATION,2018-05-31 08:10:20,
