run_id,task_id,setup_id,flow_id,uploader,task_type,upload_time,error_message
10046699,3481,7971354,8815,1,TaskType.SUPERVISED_CLASSIFICATION,2019-01-24 23:58:07,
10117625,3481,8042967,8815,1,TaskType.SUPERVISED_CLASSIFICATION,2019-01-25 14:31:50,
10054625,3481,7979357,8815,1,TaskType.SUPERVISED_CLASSIFICATION,2019-01-25 00:40:03,
10106957,3481,8032191,8815,1,TaskType.SUPERVISED_CLASSIFICATION,2019-01-25 11:59:50,
10097230,3481,8022374,8815,1,TaskType.SUPERVISED_CLASSIFICATION,2019-01-25 09:56:29,
9273282,3481,7202668,8774,1,TaskType.SUPERVISED_CLASSIFICATION,2018-10-09 22:27:49,
10107815,3481,8033055,8815,1,TaskType.SUPERVISED_CLASSIFICATION,2019-01-25 12:12:20,
10068725,3481,7993592,8815,1,TaskType.SUPERVISED_CLASSIFICATION,2019-01-25 03:10:23,
10077971,3481,8002927,8815,1,TaskType.SUPERVISED_CLASSIFICATION,2019-01-25 05:23:56,
10051559,3481,7976264,8815,1,TaskType.SUPERVISED_CLASSIFICATION,2019-01-25 00:20:12,
9396691,3481,7326077,8774,1,TaskType.SUPERVISED_CLASSIFICATION,2018-10-10 09:41:16,
9512076,3481,7441462,8774,1,TaskType.SUPERVISED_CLASSIFICATION,2018-10-10 23:12:37,
10137315,3481,8062843,8815,1,TaskType.SUPERVISED_CLASSIFICATION,2019-01-25 19:22:11,
10053773,3481,7978498,8815,1,TaskType.SUPERVISED_CLASSIFICATION,2019-01-25 00:33:46,
9285109,3481,7214495,8774,1,TaskType.SUPERVISED_CLASSIFICATION,2018-10-10 00:08:01,
10086573,3481,8011634,8815,1,TaskType.SUPERVISED_CLASSIFICATION,2019-01-25 07:28:45,
10144280,3481,8069869,8815,1,TaskType.SUPERVISED_CLASSIFICATION,2019-01-25 20:58:50,
10054483,3481,7979214,8815,1,TaskType.SUPERVISED_CLASSIFICATION,2019-01-25 00:38:48,
10565942,3481,8282224,19030,28997,TaskType.SUPERVISED_CLASSIFICATION,2021-11-30 21:23:28,
10137473,3481,8063002,8815,1,TaskType.SUPERVISED_CLASSIFICATION,2019-01-25 19:24:19,
9427247,3481,7356633,8774,1,TaskType.SUPERVISED_CLASSIFICATION,2018-10-10 12:56:02,
10121874,3481,8047240,8815,1,TaskType.SUPERVISED_CLASSIFICATION,2019-01-25 15:40:38,
10071932,3481,7996831,8815,1,TaskType.SUPERVISED_CLASSIFICATION,2019-01-25 03:55:26,
10106973,3481,8032208,8815,1,TaskType.SUPERVISED_CLASSIFICATION,2019-01-25 12:00:05,
10072274,3481,7997178,8815,1,TaskType.SUPERVISED_CLASSIFICATION,2019-01-25 03:59:12,
10090717,3481,8015805,8815,1,TaskType.SUPERVISED_CLASSIFICATION,2019-01-25 08:26:13,
9360693,3481,7290079,8774,1,TaskType.SUPERVISED_CLASSIFICATION,2018-10-10 05:23:33,
10120592,3481,8045952,8815,1,TaskType.SUPERVISED_CLASSIFICATION,2019-01-25 15:21:23,
9417929,3481,7347315,8774,1,TaskType.SUPERVISED_CLASSIFICATION,2018-10-10 11:45:56,
10096641,3481,8021783,8815,1,TaskType.SUPERVISED_CLASSIFICATION,2019-01-25 09:49:31,
10050946,3481,7975646,8815,1,TaskType.SUPERVISED_CLASSIFICATION,2019-01-25 00:16:47,
9520704,3481,7450090,8774,1,TaskType.SUPERVISED_CLASSIFICATION,2018-10-11 00:09:17,
10069244,3481,7994115,8815,1,TaskType.SUPERVISED_CLASSIFICATION,2019-01-25 03:16:05,
10144254,3481,8069843,8815,1,TaskType.SUPERVISED_CLASSIFICATION,2019-01-25 20:58:33,
10148242,3481,8073871,8815,1,TaskType.SUPERVISED_CLASSIFICATION,2019-01-25 22:02:21,
9327706,3481,7257092,8774,1,TaskType.SUPERVISED_CLASSIFICATION,2018-10-10 02:30:46,
10119790,3481,8045149,8815,1,TaskType.SUPERVISED_CLASSIFICATION,2019-01-25 15:05:57,
10093586,3481,8018701,8815,1,TaskType.SUPERVISED_CLASSIFICATION,2019-01-25 09:10:58,
10565949,3481,8282231,19030,28997,TaskType.SUPERVISED_CLASSIFICATION,2021-11-30 21:29:06,
10070870,3481,7995761,8815,1,TaskType.SUPERVISED_CLASSIFICATION,2019-01-25 03:39:15,
10133411,3481,8058889,8815,1,TaskType.SUPERVISED_CLASSIFICATION,2019-01-25 18:20:29,
9388835,3481,7318221,8774,1,TaskType.SUPERVISED_CLASSIFICATION,2018-10-10 09:13:15,
9345272,3481,7274658,8774,1,TaskType.SUPERVISED_CLASSIFICATION,2018-10-10 03:48:34,
10083742,3481,8008763,8815,1,TaskType.SUPERVISED_CLASSIFICATION,2019-01-25 06:51:16,
10566007,3481,8282289,19030,28997,TaskType.SUPERVISED_CLASSIFICATION,2021-11-30 22:02:31,
10065802,3481,7990643,8815,1,TaskType.SUPERVISED_CLASSIFICATION,2019-01-25 02:26:29,
10565997,3481,8282279,19030,28997,TaskType.SUPERVISED_CLASSIFICATION,2021-11-30 21:55:40,
9332217,3481,7261603,8774,1,TaskType.SUPERVISED_CLASSIFICATION,2018-10-10 02:49:28,
10055848,3481,7980590,8815,1,TaskType.SUPERVISED_CLASSIFICATION,2019-01-25 00:49:41,
10127936,3481,8053365,8815,1,TaskType.SUPERVISED_CLASSIFICATION,2019-01-25 17:01:42,
