run_id,task_id,setup_id,flow_id,uploader,task_type,upload_time,error_message
1856352,9976,33220,5860,903,TaskType.SUPERVISED_CLASSIFICATION,2017-03-27 17:18:05,
6360659,9976,4393658,6766,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-08-29 01:34:56,
10513151,9976,8275614,18601,8323,TaskType.SUPERVISED_CLASSIFICATION,2020-08-05 15:57:24,
1958966,9976,116965,5970,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-04-03 02:22:50,
6363227,9976,4396226,6766,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-08-29 02:02:02,
10549814,9976,8275617,18601,8323,TaskType.SUPERVISED_CLASSIFICATION,2020-08-07 11:45:52,
10482819,9976,8275614,18601,8323,TaskType.SUPERVISED_CLASSIFICATION,2020-08-04 12:50:38,
1932386,9976,94232,5970,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-04-02 13:53:24,
2332332,9976,413776,5970,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-05-23 13:30:14,
2066818,9976,203489,5970,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-04-19 09:28:18,
6361389,9976,4394388,6766,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-08-29 01:42:34,
10549755,9976,8275618,18601,8323,TaskType.SUPERVISED_CLASSIFICATION,2020-08-07 11:43:19,
10523235,9976,8275627,18601,8323,TaskType.SUPERVISED_CLASSIFICATION,2020-08-06 04:10:15,
6361218,9976,4394217,6766,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-08-29 01:40:48,
2066884,9976,203555,5970,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-04-19 09:28:22,
10523491,9976,8275614,18601,8323,TaskType.SUPERVISED_CLASSIFICATION,2020-08-06 04:17:31,
1859347,9976,35715,5860,903,TaskType.SUPERVISED_CLASSIFICATION,2017-03-27 18:45:47,
1886534,9976,57734,5970,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-04-01 00:43:40,
6359343,9976,4392342,6766,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-08-29 01:21:45,
1932246,9976,94092,5970,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-04-02 13:52:44,
6361059,9976,4394058,6766,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-08-29 01:39:10,
1863210,9976,38887,5860,903,TaskType.SUPERVISED_CLASSIFICATION,2017-03-28 08:58:34,
2332092,9976,413536,5970,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-05-23 12:59:21,
1932261,9976,94107,5970,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-04-02 13:52:49,
1958822,9976,116821,5970,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-04-03 02:21:00,
1932560,9976,94406,5970,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-04-02 13:54:14,
10512996,9976,8275615,18601,8323,TaskType.SUPERVISED_CLASSIFICATION,2020-08-05 15:42:50,
6361357,9976,4394356,6766,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-08-29 01:42:25,
10488736,9976,8275614,18601,8323,TaskType.SUPERVISED_CLASSIFICATION,2020-08-04 16:39:24,
2066304,9976,202975,5970,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-04-19 09:23:30,
6361277,9976,4394276,6766,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-08-29 01:41:35,
1886376,9976,57577,5970,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-04-01 00:42:57,
10501756,9976,8275617,18601,8323,TaskType.SUPERVISED_CLASSIFICATION,2020-08-05 02:18:15,
1859358,9976,35726,5860,903,TaskType.SUPERVISED_CLASSIFICATION,2017-03-27 18:45:50,
2066364,9976,203035,5970,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-04-19 09:24:16,
2066783,9976,203454,5970,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-04-19 09:27:39,
10548195,9976,8275619,18601,8323,TaskType.SUPERVISED_CLASSIFICATION,2020-08-07 10:51:01,
1856357,9976,33225,5860,903,TaskType.SUPERVISED_CLASSIFICATION,2017-03-27 17:18:06,
10529064,9976,8275623,18601,8323,TaskType.SUPERVISED_CLASSIFICATION,2020-08-06 13:05:27,
1958882,9976,116881,5970,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-04-03 02:21:22,
1959100,9976,117099,5970,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-04-03 02:23:53,
6362359,9976,4395358,6766,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-08-29 01:52:51,
1958837,9976,116836,5970,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-04-03 02:21:06,
10543732,9976,8275614,18601,8323,TaskType.SUPERVISED_CLASSIFICATION,2020-08-07 06:47:28,
10488851,9976,8275614,18601,8323,TaskType.SUPERVISED_CLASSIFICATION,2020-08-04 16:45:50,
1863252,9976,38929,5860,903,TaskType.SUPERVISED_CLASSIFICATION,2017-03-28 08:58:45,
1932313,9976,94159,5970,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-04-02 13:53:04,
1932089,9976,93935,5970,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-04-02 13:51:57,
10494063,9976,8275614,18601,8323,TaskType.SUPERVISED_CLASSIFICATION,2020-08-04 18:42:08,
2066415,9976,203074,5970,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-04-19 09:24:18,
