run_id,task_id,setup_id,flow_id,uploader,task_type,upload_time,error_message
2665266,9983,711671,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-06-25 05:36:14,
2053083,9983,190775,5859,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-04-18 14:21:53,
2913705,9983,954139,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-06-28 01:00:13,
10102508,9983,8027707,8815,1,TaskType.SUPERVISED_CLASSIFICATION,2019-01-25 11:04:15,
2896859,9983,937408,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-06-27 21:25:41,
2053155,9983,190847,5859,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-04-18 14:22:26,
2641835,9983,688942,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-06-25 01:15:06,
2904452,9983,944961,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-06-27 23:01:25,
2674154,9983,720145,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-06-25 07:19:40,
2665519,9983,711918,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-06-25 05:38:53,
2658710,9983,705319,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-06-25 04:22:24,
2898288,9983,938827,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-06-27 21:42:51,
2926669,9983,966921,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-06-28 03:50:54,
2011633,9983,156817,5859,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-04-06 22:00:41,
2660221,9983,706791,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-06-25 04:39:38,
2659431,9983,706018,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-06-25 04:30:44,
2906704,9983,947208,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-06-27 23:28:53,
2086320,9983,218840,5859,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-04-24 09:33:33,
2904033,9983,944544,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-06-27 22:56:22,
2674588,9983,720536,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-06-25 07:24:41,
2927809,9983,968040,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-06-28 04:06:24,
2921078,9983,961351,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-06-28 02:35:43,
2914721,9983,955144,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-06-28 01:13:41,
10577299,9983,8293581,19030,28997,TaskType.SUPERVISED_CLASSIFICATION,2021-12-01 19:30:21,
2906436,9983,946940,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-06-27 23:25:39,
2927038,9983,967287,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-06-28 03:55:59,
2913828,9983,954260,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-06-28 01:01:46,
2929562,9983,969738,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-06-28 04:29:10,
2669373,9983,715637,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-06-25 06:22:23,
2910601,9983,951071,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-06-28 00:18:48,
2925022,9983,965280,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-06-28 03:28:49,
2655404,9983,702121,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-06-25 03:45:50,
2912654,9983,953108,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-06-28 00:46:14,
2928002,9983,968229,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-06-28 04:08:52,
2665737,9983,712131,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-06-25 05:41:30,
2666725,9983,713088,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-06-25 05:52:30,
2919409,9983,959696,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-06-28 02:13:55,
2675537,9983,721386,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-06-25 07:35:49,
2906568,9983,947072,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-06-27 23:27:17,
2912904,9983,953355,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-06-28 00:49:42,
2643220,9983,690286,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-06-25 01:30:21,
2897222,9983,937768,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-06-27 21:29:54,
2665348,9983,711751,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-06-25 05:37:07,
2911146,9983,951614,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-06-28 00:26:21,
2128217,9983,251491,5859,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-05-09 07:38:46,
2921606,9983,961878,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-06-28 02:43:24,
2011863,9983,157046,5859,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-04-06 22:01:38,
2663707,9983,710169,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-06-25 05:18:58,
2924837,9983,965096,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-06-28 03:26:23,
2637127,9983,684366,5636,2702,TaskType.SUPERVISED_CLASSIFICATION,2017-06-25 00:22:10,
