run_id,task_id,setup_id,flow_id,uploader,task_type,upload_time,error_message
9930425,14970,7858341,8890,6892,TaskType.SUPERVISED_CLASSIFICATION,2019-01-05 14:28:23,
9985703,14970,7913606,8890,6892,TaskType.SUPERVISED_CLASSIFICATION,2019-01-15 21:56:51,
9904433,14970,7833831,8844,1,TaskType.SUPERVISED_CLASSIFICATION,2018-12-08 04:33:22,
9930837,14970,7858753,8890,6892,TaskType.SUPERVISED_CLASSIFICATION,2019-01-05 15:41:01,
10005403,14970,7930124,8890,6892,TaskType.SUPERVISED_CLASSIFICATION,2019-01-17 15:16:48,
9970504,14970,7898414,8890,6892,TaskType.SUPERVISED_CLASSIFICATION,2019-01-14 12:52:20,
9951528,14970,7879442,8890,6892,TaskType.SUPERVISED_CLASSIFICATION,2019-01-08 22:50:57,
9928159,14970,7856075,8890,6892,TaskType.SUPERVISED_CLASSIFICATION,2019-01-05 09:02:55,
9885001,14970,7814403,8844,1,TaskType.SUPERVISED_CLASSIFICATION,2018-12-07 12:43:39,
9889321,14970,7818723,8844,1,TaskType.SUPERVISED_CLASSIFICATION,2018-12-07 16:11:24,
9913820,14970,7843203,8834,6892,TaskType.SUPERVISED_CLASSIFICATION,2018-12-14 03:27:50,
9977806,14970,7905716,8890,6892,TaskType.SUPERVISED_CLASSIFICATION,2019-01-15 08:21:43,
9899679,14970,7829078,8844,1,TaskType.SUPERVISED_CLASSIFICATION,2018-12-07 22:34:02,
9985817,14970,7913720,8890,6892,TaskType.SUPERVISED_CLASSIFICATION,2019-01-15 22:02:16,
9977981,14970,7905891,8890,6892,TaskType.SUPERVISED_CLASSIFICATION,2019-01-15 08:40:39,
9912357,14970,7841744,8834,6892,TaskType.SUPERVISED_CLASSIFICATION,2018-12-11 17:31:29,
9944098,14970,7872014,8890,6892,TaskType.SUPERVISED_CLASSIFICATION,2019-01-08 09:49:22,
9907334,14970,7836727,8834,6892,TaskType.SUPERVISED_CLASSIFICATION,2018-12-10 19:31:28,
9969522,14970,7897433,8890,6892,TaskType.SUPERVISED_CLASSIFICATION,2019-01-14 11:32:50,
9889428,14970,7818830,8834,6892,TaskType.SUPERVISED_CLASSIFICATION,2018-12-07 16:15:58,
9928735,14970,7856651,8890,6892,TaskType.SUPERVISED_CLASSIFICATION,2019-01-05 09:51:03,
9886455,14970,7815857,8834,6892,TaskType.SUPERVISED_CLASSIFICATION,2018-12-07 14:01:02,
9983197,14970,7911102,8890,6892,TaskType.SUPERVISED_CLASSIFICATION,2019-01-15 17:50:45,
10002867,14970,7927588,8890,6892,TaskType.SUPERVISED_CLASSIFICATION,2019-01-17 09:47:29,
9867581,14970,7796983,8834,6892,TaskType.SUPERVISED_CLASSIFICATION,2018-12-07 03:42:45,
9978355,14970,7906265,8890,6892,TaskType.SUPERVISED_CLASSIFICATION,2019-01-15 09:05:58,
9958963,14970,7886875,8890,6892,TaskType.SUPERVISED_CLASSIFICATION,2019-01-12 05:29:46,
10005485,14970,7930206,8890,6892,TaskType.SUPERVISED_CLASSIFICATION,2019-01-17 15:27:00,
9877724,14970,7807126,8844,1,TaskType.SUPERVISED_CLASSIFICATION,2018-12-07 08:33:23,
9876991,14970,7806393,8844,1,TaskType.SUPERVISED_CLASSIFICATION,2018-12-07 08:09:37,
9897306,14970,7826706,8844,1,TaskType.SUPERVISED_CLASSIFICATION,2018-12-07 20:52:40,
9967464,14970,7895375,8890,6892,TaskType.SUPERVISED_CLASSIFICATION,2019-01-14 07:37:09,
9887340,14970,7816742,8844,1,TaskType.SUPERVISED_CLASSIFICATION,2018-12-07 14:45:52,
9906774,14970,7836167,8834,6892,TaskType.SUPERVISED_CLASSIFICATION,2018-12-10 19:10:09,
9947901,14970,7875816,8890,6892,TaskType.SUPERVISED_CLASSIFICATION,2019-01-08 15:07:05,
9936150,14970,7864066,8890,6892,TaskType.SUPERVISED_CLASSIFICATION,2019-01-07 22:38:47,
9933169,14970,7861085,8890,6892,TaskType.SUPERVISED_CLASSIFICATION,2019-01-07 19:01:32,
9886254,14970,7815656,8844,1,TaskType.SUPERVISED_CLASSIFICATION,2018-12-07 13:49:20,
9978955,14970,7906865,8890,6892,TaskType.SUPERVISED_CLASSIFICATION,2019-01-15 09:51:10,
9893799,14970,7823199,8844,1,TaskType.SUPERVISED_CLASSIFICATION,2018-12-07 19:16:35,
9970449,14970,7898359,8890,6892,TaskType.SUPERVISED_CLASSIFICATION,2019-01-14 12:49:25,
9950292,14970,7878206,8890,6892,TaskType.SUPERVISED_CLASSIFICATION,2019-01-08 20:45:50,
9914768,14970,7844151,8834,6892,TaskType.SUPERVISED_CLASSIFICATION,2018-12-14 04:39:09,
9978135,14970,7906045,8890,6892,TaskType.SUPERVISED_CLASSIFICATION,2019-01-15 08:47:27,
9895527,14970,7824927,8844,1,TaskType.SUPERVISED_CLASSIFICATION,2018-12-07 19:56:01,
9902625,14970,7832023,8844,1,TaskType.SUPERVISED_CLASSIFICATION,2018-12-08 01:36:47,
9938007,14970,7865923,8890,6892,TaskType.SUPERVISED_CLASSIFICATION,2019-01-08 01:29:43,
9972709,14970,7900619,8890,6892,TaskType.SUPERVISED_CLASSIFICATION,2019-01-14 17:20:50,
9889052,14970,7818454,8834,6892,TaskType.SUPERVISED_CLASSIFICATION,2018-12-07 16:03:19,
9971170,14970,7899080,8890,6892,TaskType.SUPERVISED_CLASSIFICATION,2019-01-14 13:53:13,
